op_unique_carrier,fl_date,arr_delay
KS,2018-11-17,-29
KS,2018-11-18,114
KS,2018-11-19,-36
KS,2018-11-20,34
KS,2018-11-21,18
KS,2018-11-23,10
KS,2018-11-24,-57
KS,2018-11-25,-53
KS,2018-11-26,-58
KS,2018-11-27,-54
KS,2018-11-28,-3
KS,2018-11-29,40
KS,2018-12-01,45
KS,2018-12-02,176
KS,2018-12-04,-1
KS,2018-12-05,8
KS,2018-12-06,-25
KS,2018-12-07,-17
KS,2018-12-08,-42
KS,2018-12-09,-23
KS,2018-12-10,27
KS,2018-12-11,63
KS,2018-12-12,57
KS,2018-12-13,36
KS,2018-12-15,101
KS,2018-12-16,26
KS,2018-12-17,73
KS,2018-12-18,18
KS,2018-12-19,16
KS,2018-12-20,-11
KS,2018-12-21,-26
KS,2018-12-22,19
KS,2018-12-23,104
KS,2018-12-24,49
KS,2018-12-26,58
KS,2018-12-28,642
KS,2018-12-30,139
KS,2018-12-31,76
KS,2019-01-02,50
KS,2019-01-03,21
KS,2019-01-04,82
KS,2019-01-05,132
KS,2019-01-06,-64
KS,2019-01-07,118
KS,2019-01-08,-40
KS,2019-01-10,481
KS,2019-01-11,816
KS,2019-01-12,834
KS,2019-01-13,479
KS,2019-01-14,400
KS,2019-01-15,-30
KS,2019-01-16,35
KS,2019-01-17,211
KS,2019-01-19,268
KS,2019-01-21,84
KS,2019-01-22,13
KS,2019-01-23,60
KS,2019-01-24,43
KS,2019-01-25,10
KS,2019-01-26,6
KS,2019-01-27,-32
KS,2019-01-28,204
KS,2019-01-29,86
KS,2019-01-30,-30
KS,2019-01-31,140
KS,2019-02-01,2
KS,2019-02-02,74
KS,2019-02-03,84
KS,2019-02-04,53
KS,2019-02-05,114
KS,2019-02-06,164
KS,2019-02-07,18
KS,2019-02-08,42
KS,2019-02-09,110
KS,2019-02-10,169
KS,2019-02-11,86
KS,2019-02-12,200
KS,2019-02-13,0
KS,2019-02-14,109
KS,2019-02-15,9
KS,2019-02-18,178
KS,2019-02-19,44
KS,2019-02-20,127
KS,2019-02-21,42
KS,2019-02-22,-4
KS,2019-02-23,42
KS,2019-02-24,66
KS,2019-02-25,69
KS,2019-02-26,112
KS,2019-02-27,-19
KS,2019-02-28,168
KS,2019-03-01,133
KS,2019-03-02,57
KS,2019-03-03,-32
KS,2019-03-04,49
KS,2019-03-05,143
KS,2019-03-07,146
KS,2019-03-08,38
KS,2019-03-09,50
KS,2019-03-10,104
KS,2019-03-11,52
KS,2019-03-12,94
KS,2019-03-13,-12
KS,2019-03-14,413
KS,2019-03-15,162
KS,2019-03-17,397
KS,2019-03-18,138
KS,2019-03-20,70
KS,2019-03-22,71
KS,2019-03-23,-10
KS,2019-03-24,59
KS,2019-03-25,-24
KS,2019-03-26,-32
KS,2019-03-27,-16
KS,2019-03-28,2
KS,2019-03-29,-18
KS,2019-03-30,237
KS,2019-03-31,221
KS,2019-04-01,42
KS,2019-04-03,26
KS,2019-04-04,178
KS,2019-04-05,-21
KS,2019-04-06,36
KS,2019-04-07,50
KS,2019-04-08,231
KS,2019-04-09,-120
KS,2019-04-10,4
KS,2019-04-12,38
KS,2019-04-13,-38
KS,2019-04-14,-65
KS,2019-04-15,7
KS,2019-04-16,35
KS,2019-04-17,-45
KS,2019-04-18,-31
KS,2019-04-19,93
KS,2019-04-20,147
KS,2019-04-21,149
KS,2019-04-22,103
KS,2019-04-23,-62
KS,2019-04-24,-63
KS,2019-04-25,-1
KS,2019-04-26,4
KS,2019-04-27,-31
KS,2019-04-28,65
KS,2019-04-29,103
KS,2019-04-30,90
KS,2019-05-01,358
KS,2019-05-02,78
KS,2019-05-03,42
KS,2019-05-04,34
KS,2019-05-05,-68
KS,2019-05-06,80
KS,2019-05-07,110
KS,2019-05-08,92
KS,2019-05-09,224
KS,2019-05-10,-26
KS,2019-05-11,-34
KS,2019-05-12,-19
KS,2019-05-13,27
KS,2019-05-14,30
KS,2019-05-15,12
KS,2019-05-16,10
KS,2019-05-17,-48
KS,2019-05-18,-50
KS,2019-05-19,-33
KS,2019-05-20,-24
KS,2019-05-21,-18
KS,2019-05-22,91
KS,2019-05-23,-6
KS,2019-05-25,47
KS,2019-05-26,190
KS,2019-05-27,379
KS,2019-05-28,87
KS,2019-05-29,66
KS,2019-05-30,72
KS,2019-05-31,-83
KS,2019-06-01,89
KS,2019-06-02,1
KS,2019-06-03,34
KS,2019-06-04,290
KS,2019-06-05,539
KS,2019-06-06,376
KS,2019-06-07,1595
KS,2019-06-09,-12
KS,2019-06-10,342
KS,2019-06-11,-48
KS,2019-06-12,23
KS,2019-06-14,7
KS,2019-06-15,38
KS,2019-06-16,-30
KS,2019-06-17,47
KS,2019-06-18,159
KS,2019-06-19,162
KS,2019-06-20,335
KS,2019-06-22,186
KS,2019-06-23,260
KS,2019-06-24,92
KS,2019-06-25,145
KS,2019-06-26,19
KS,2019-06-28,244
KS,2019-06-30,95
KS,2019-07-01,120
KS,2019-07-02,322
KS,2019-07-03,66
KS,2019-07-04,-40
KS,2019-07-05,130
KS,2019-07-06,-46
KS,2019-07-07,-26
KS,2019-07-08,18
KS,2019-07-09,-96
KS,2019-07-10,225
KS,2019-07-11,133
KS,2019-07-12,336
KS,2019-07-13,82
KS,2019-07-14,28
KS,2019-07-15,94
KS,2019-07-16,301
KS,2019-07-17,21
KS,2019-07-18,-21
KS,2019-07-19,64
KS,2019-07-20,98
KS,2019-07-21,115
KS,2019-07-22,156
KS,2019-07-23,3
KS,2019-07-24,63
KS,2019-07-25,10
KS,2019-07-26,76
KS,2019-07-27,113
KS,2019-07-28,370
KS,2019-07-29,64
KS,2019-07-30,43
KS,2019-07-31,18
KS,2019-08-01,406
KS,2019-08-02,37
KS,2019-08-03,278
KS,2019-08-04,139
KS,2019-08-05,48
KS,2019-08-06,679
KS,2019-08-07,73
KS,2019-08-08,22
KS,2019-08-09,47
KS,2019-08-11,120
KS,2019-08-12,58
KS,2019-08-13,-6
KS,2019-08-14,103
KS,2019-08-15,47
KS,2019-08-16,164
KS,2019-08-17,295
KS,2019-08-19,101
KS,2019-08-20,771
KS,2019-08-21,536
KS,2019-08-23,202
KS,2019-08-24,126
KS,2019-08-25,380
KS,2019-08-26,92
KS,2019-08-27,167
KS,2019-08-28,59
KS,2019-08-29,180
KS,2019-08-30,264
KS,2019-08-31,452
KS,2019-09-01,421
KS,2019-09-02,-14
KS,2019-09-03,-45
KS,2019-09-04,382
KS,2019-09-05,-28
KS,2019-09-06,121
KS,2019-09-07,39
KS,2019-09-08,285
KS,2019-09-09,26
KS,2019-09-10,3
KS,2019-09-11,88
KS,2019-09-13,78
KS,2019-09-14,103
KS,2019-09-15,121
KS,2019-09-16,169
KS,2019-09-17,173
KS,2019-09-18,317
KS,2019-09-19,-30
KS,2019-09-20,-2
KS,2019-09-21,79
KS,2019-09-23,121
KS,2019-09-24,110
KS,2019-09-25,66
KS,2019-09-26,52
KS,2019-09-27,98
KS,2019-09-28,34
KS,2019-09-29,47
KS,2019-09-30,25
KS,2019-10-01,-24
KS,2019-10-02,16
KS,2019-10-03,673
KS,2019-10-04,127
KS,2019-10-05,213
KS,2019-10-06,-22
KS,2019-10-07,83
KS,2019-10-08,201
KS,2019-10-09,107
KS,2019-10-10,-20
KS,2019-10-11,7
KS,2019-10-12,-78
KS,2019-10-13,-26
KS,2019-10-14,-6
KS,2019-10-15,21
KS,2019-10-17,73
MQ,2018-01-01,18921
MQ,2018-01-02,22087
MQ,2018-01-03,11778
MQ,2018-01-04,1466
MQ,2018-01-05,7588
MQ,2018-01-06,1124
MQ,2018-01-07,13104
MQ,2018-01-08,4273
MQ,2018-01-09,1680
MQ,2018-01-10,-641
MQ,2018-01-11,6081
MQ,2018-01-12,18259
MQ,2018-01-13,374
MQ,2018-01-14,4038
MQ,2018-01-15,27395
MQ,2018-01-16,10185
MQ,2018-01-17,3919
MQ,2018-01-18,1070
MQ,2018-01-19,-5021
MQ,2018-01-20,-4548
MQ,2018-01-21,4736
MQ,2018-01-22,3173
MQ,2018-01-23,6520
MQ,2018-01-24,3550
MQ,2018-01-25,-2341
MQ,2018-01-26,-5207
MQ,2018-01-27,-4602
MQ,2018-01-28,-879
MQ,2018-01-29,7454
MQ,2018-01-30,-945
MQ,2018-01-31,-2082
MQ,2018-02-01,-4014
MQ,2018-02-02,4322
MQ,2018-02-03,-3293
MQ,2018-02-04,21087
MQ,2018-02-05,9218
MQ,2018-02-06,5569
MQ,2018-02-07,18895
MQ,2018-02-08,3028
MQ,2018-02-09,6191
MQ,2018-02-10,5177
MQ,2018-02-11,18300
MQ,2018-02-12,1121
MQ,2018-02-13,-4171
MQ,2018-02-14,-386
MQ,2018-02-15,13179
MQ,2018-02-16,3421
MQ,2018-02-17,1890
MQ,2018-02-18,1692
MQ,2018-02-19,4292
MQ,2018-02-20,20634
MQ,2018-02-21,10804
MQ,2018-02-22,21694
MQ,2018-02-23,9846
MQ,2018-02-24,11071
MQ,2018-02-25,1274
MQ,2018-02-26,-2296
MQ,2018-02-27,-1659
MQ,2018-02-28,225
MQ,2018-03-01,5040
MQ,2018-03-02,423
MQ,2018-03-03,-3535
MQ,2018-03-04,-4058
MQ,2018-03-05,5348
MQ,2018-03-06,602
MQ,2018-03-07,-2852
MQ,2018-03-08,-698
MQ,2018-03-09,-2967
MQ,2018-03-10,-3304
MQ,2018-03-11,1415
MQ,2018-03-12,1542
MQ,2018-03-13,8207
MQ,2018-03-14,693
MQ,2018-03-15,-3634
MQ,2018-03-16,481
MQ,2018-03-17,-3329
MQ,2018-03-18,-360
MQ,2018-03-19,-776
MQ,2018-03-20,150
MQ,2018-03-21,-2516
MQ,2018-03-22,307
MQ,2018-03-23,-1240
MQ,2018-03-24,-1729
MQ,2018-03-25,-3084
MQ,2018-03-26,-969
MQ,2018-03-27,4837
MQ,2018-03-28,2943
MQ,2018-03-29,4012
MQ,2018-03-30,536
MQ,2018-03-31,-3973
MQ,2018-04-01,-2192
MQ,2018-04-02,3891
MQ,2018-04-03,24839
MQ,2018-04-04,6950
MQ,2018-04-05,-1643
MQ,2018-04-06,8106
MQ,2018-04-07,-1151
MQ,2018-04-08,-645
MQ,2018-04-09,6324
MQ,2018-04-10,-1208
MQ,2018-04-11,-5702
MQ,2018-04-12,-4006
MQ,2018-04-13,7696
MQ,2018-04-14,4547
MQ,2018-04-15,11701
MQ,2018-04-16,9833
MQ,2018-04-17,-37
MQ,2018-04-18,767
MQ,2018-04-19,4300
MQ,2018-04-20,-3128
MQ,2018-04-21,3017
MQ,2018-04-22,-2763
MQ,2018-04-23,-2437
MQ,2018-04-24,-5481
MQ,2018-04-25,5250
MQ,2018-04-26,-3326
MQ,2018-04-27,2374
MQ,2018-04-28,-3096
MQ,2018-04-29,-3439
MQ,2018-04-30,-3748
MQ,2018-05-01,-5700
MQ,2018-05-02,2572
MQ,2018-05-03,25712
MQ,2018-05-04,3243
MQ,2018-05-05,-4604
MQ,2018-05-06,-2596
MQ,2018-05-07,-2515
MQ,2018-05-08,-3297
MQ,2018-05-09,19984
MQ,2018-05-10,2752
MQ,2018-05-11,386
MQ,2018-05-12,3865
MQ,2018-05-13,2655
MQ,2018-05-14,24757
MQ,2018-05-15,13845
MQ,2018-05-16,6750
MQ,2018-05-17,5859
MQ,2018-05-18,2068
MQ,2018-05-19,845
MQ,2018-05-20,16162
MQ,2018-05-21,23328
MQ,2018-05-22,427
MQ,2018-05-23,-977
MQ,2018-05-24,-2564
MQ,2018-05-25,4265
MQ,2018-05-26,-2148
MQ,2018-05-27,-2984
MQ,2018-05-28,-2536
MQ,2018-05-29,-3832
MQ,2018-05-30,1761
MQ,2018-05-31,5320
MQ,2018-06-01,5623
MQ,2018-06-02,-1063
MQ,2018-06-03,1840
MQ,2018-06-04,13093
MQ,2018-06-05,3796
MQ,2018-06-06,23
MQ,2018-06-07,9603
MQ,2018-06-08,19805
MQ,2018-06-09,14724
MQ,2018-06-10,24689
MQ,2018-06-11,12446
MQ,2018-06-12,2144
MQ,2018-06-13,5600
MQ,2018-06-14,5967
MQ,2018-06-15,6054
MQ,2018-06-16,1342
MQ,2018-06-17,6611
MQ,2018-06-18,4915
MQ,2018-06-19,24049
MQ,2018-06-20,16130
MQ,2018-06-21,22685
MQ,2018-06-22,20113
MQ,2018-06-23,1757
MQ,2018-06-24,5727
MQ,2018-06-25,6274
MQ,2018-06-26,17651
MQ,2018-06-27,4666
MQ,2018-06-28,12908
MQ,2018-06-29,3744
MQ,2018-06-30,-62
MQ,2018-07-01,10073
MQ,2018-07-02,3277
MQ,2018-07-03,2031
MQ,2018-07-04,1026
MQ,2018-07-05,11348
MQ,2018-07-06,14966
MQ,2018-07-07,-1633
MQ,2018-07-08,665
MQ,2018-07-09,10175
MQ,2018-07-10,7386
MQ,2018-07-11,6305
MQ,2018-07-12,2466
MQ,2018-07-13,1801
MQ,2018-07-14,2255
MQ,2018-07-15,7591
MQ,2018-07-16,13637
MQ,2018-07-17,2431
MQ,2018-07-18,1561
MQ,2018-07-19,5802
MQ,2018-07-20,24474
MQ,2018-07-21,1774
MQ,2018-07-22,4108
MQ,2018-07-23,7859
MQ,2018-07-24,8277
MQ,2018-07-25,6488
MQ,2018-07-26,5161
MQ,2018-07-27,2050
MQ,2018-07-28,289
MQ,2018-07-29,4761
MQ,2018-07-30,9877
MQ,2018-07-31,6501
MQ,2018-08-01,15051
MQ,2018-08-02,14285
MQ,2018-08-03,2879
MQ,2018-08-04,-310
MQ,2018-08-05,-3109
MQ,2018-08-06,18557
MQ,2018-08-07,13323
MQ,2018-08-08,6183
MQ,2018-08-09,10602
MQ,2018-08-10,9455
MQ,2018-08-11,5851
MQ,2018-08-12,15865
MQ,2018-08-13,28027
MQ,2018-08-14,6290
MQ,2018-08-15,7868
MQ,2018-08-16,5508
MQ,2018-08-17,8466
MQ,2018-08-18,3688
MQ,2018-08-19,3417
MQ,2018-08-20,15086
MQ,2018-08-21,5204
MQ,2018-08-22,-6091
MQ,2018-08-23,-3147
MQ,2018-08-24,-3523
MQ,2018-08-25,-1194
MQ,2018-08-26,-3744
MQ,2018-08-27,-4026
MQ,2018-08-28,14853
MQ,2018-08-29,-3009
MQ,2018-08-30,-1037
MQ,2018-08-31,6672
MQ,2018-09-01,11597
MQ,2018-09-02,-3670
MQ,2018-09-03,14684
MQ,2018-09-04,-544
MQ,2018-09-05,9845
MQ,2018-09-06,8232
MQ,2018-09-07,7307
MQ,2018-09-08,-691
MQ,2018-09-09,-2652
MQ,2018-09-10,4711
MQ,2018-09-11,-5278
MQ,2018-09-12,1499
MQ,2018-09-13,-679
MQ,2018-09-14,6083
MQ,2018-09-15,-3087
MQ,2018-09-16,-3430
MQ,2018-09-17,-4456
MQ,2018-09-18,2615
MQ,2018-09-19,-3324
MQ,2018-09-20,7361
MQ,2018-09-21,12343
MQ,2018-09-22,-386
MQ,2018-09-23,-2687
MQ,2018-09-24,-1362
MQ,2018-09-25,12477
MQ,2018-09-26,12250
MQ,2018-09-27,-55
MQ,2018-09-28,1369
MQ,2018-09-29,-527
MQ,2018-09-30,-3877
MQ,2018-10-01,-2231
MQ,2018-10-02,-1977
MQ,2018-10-03,-2994
MQ,2018-10-04,-1954
MQ,2018-10-05,14057
MQ,2018-10-06,9148
MQ,2018-10-07,14664
MQ,2018-10-08,12298
MQ,2018-10-09,13722
MQ,2018-10-10,-673
MQ,2018-10-11,2702
MQ,2018-10-12,9182
MQ,2018-10-13,13402
MQ,2018-10-14,-127
MQ,2018-10-15,10614
MQ,2018-10-16,1780
MQ,2018-10-17,-2819
MQ,2018-10-18,30
MQ,2018-10-19,4441
MQ,2018-10-20,1975
MQ,2018-10-21,-878
MQ,2018-10-22,-4282
MQ,2018-10-23,-6581
MQ,2018-10-24,1590
MQ,2018-10-25,938
MQ,2018-10-26,398
MQ,2018-10-27,-4255
MQ,2018-10-28,-2355
MQ,2018-10-29,-5451
MQ,2018-10-30,-2886
MQ,2018-10-31,1026
MQ,2018-11-01,-2162
MQ,2018-11-02,316
MQ,2018-11-03,-2504
MQ,2018-11-04,-2798
MQ,2018-11-05,-1315
MQ,2018-11-06,3860
MQ,2018-11-07,-1861
MQ,2018-11-08,1387
MQ,2018-11-09,11737
MQ,2018-11-10,-1546
MQ,2018-11-11,-5695
MQ,2018-11-12,7728
MQ,2018-11-13,7325
MQ,2018-11-14,2067
MQ,2018-11-15,17266
MQ,2018-11-16,9761
MQ,2018-11-17,1386
MQ,2018-11-18,-3299
MQ,2018-11-19,-4066
MQ,2018-11-20,-1878
MQ,2018-11-21,1110
MQ,2018-11-22,-4058
MQ,2018-11-23,-2832
MQ,2018-11-24,-4252
MQ,2018-11-25,6031
MQ,2018-11-26,27803
MQ,2018-11-27,27675
MQ,2018-11-28,13646
MQ,2018-11-29,911
MQ,2018-11-30,-906
MQ,2018-12-01,6211
MQ,2018-12-02,5570
MQ,2018-12-03,9467
MQ,2018-12-04,6397
MQ,2018-12-05,4436
MQ,2018-12-06,1092
MQ,2018-12-07,2156
MQ,2018-12-08,-1283
MQ,2018-12-09,2589
MQ,2018-12-10,3902
MQ,2018-12-11,-3934
MQ,2018-12-12,-1308
MQ,2018-12-13,8668
MQ,2018-12-14,19809
MQ,2018-12-15,-2327
MQ,2018-12-16,-930
MQ,2018-12-17,561
MQ,2018-12-18,0
MQ,2018-12-19,-458
MQ,2018-12-20,2703
MQ,2018-12-21,15291
MQ,2018-12-22,-1730
MQ,2018-12-23,-1578
MQ,2018-12-24,-7630
MQ,2018-12-25,-5697
MQ,2018-12-26,5022
MQ,2018-12-27,12760
MQ,2018-12-28,14695
MQ,2018-12-29,15262
MQ,2018-12-30,856
MQ,2018-12-31,8241
MQ,2019-01-01,6959
MQ,2019-01-02,19792
MQ,2019-01-03,3249
MQ,2019-01-04,-4650
MQ,2019-01-05,-6717
MQ,2019-01-06,-2703
MQ,2019-01-07,-1602
MQ,2019-01-08,-4805
MQ,2019-01-09,1038
MQ,2019-01-10,3391
MQ,2019-01-11,5037
MQ,2019-01-12,8587
MQ,2019-01-13,4751
MQ,2019-01-14,3186
MQ,2019-01-15,3075
MQ,2019-01-16,-3215
MQ,2019-01-17,7816
MQ,2019-01-18,9842
MQ,2019-01-19,3581
MQ,2019-01-20,11867
MQ,2019-01-21,8421
MQ,2019-01-22,6678
MQ,2019-01-23,26086
MQ,2019-01-24,27588
MQ,2019-01-25,19590
MQ,2019-01-26,7671
MQ,2019-01-27,3447
MQ,2019-01-28,7423
MQ,2019-01-29,2658
MQ,2019-01-30,5493
MQ,2019-01-31,5089
MQ,2019-02-01,17546
MQ,2019-02-02,749
MQ,2019-02-03,-2616
MQ,2019-02-04,-4307
MQ,2019-02-05,397
MQ,2019-02-06,6717
MQ,2019-02-07,22058
MQ,2019-02-08,17269
MQ,2019-02-09,-3523
MQ,2019-02-10,16395
MQ,2019-02-11,11663
MQ,2019-02-12,11834
MQ,2019-02-13,5204
MQ,2019-02-14,-1189
MQ,2019-02-15,5055
MQ,2019-02-16,3014
MQ,2019-02-17,36523
MQ,2019-02-18,41228
MQ,2019-02-19,22285
MQ,2019-02-20,27573
MQ,2019-02-21,2774
MQ,2019-02-22,4659
MQ,2019-02-23,6711
MQ,2019-02-24,9122
MQ,2019-02-25,14666
MQ,2019-02-26,10160
MQ,2019-02-27,3789
MQ,2019-02-28,16128
MQ,2019-03-01,12567
MQ,2019-03-02,4721
MQ,2019-03-03,8109
MQ,2019-03-04,10133
MQ,2019-03-05,1376
MQ,2019-03-06,-1049
MQ,2019-03-07,-1858
MQ,2019-03-08,2445
MQ,2019-03-09,14460
MQ,2019-03-10,10282
MQ,2019-03-11,210
MQ,2019-03-12,329
MQ,2019-03-13,11354
MQ,2019-03-14,12637
MQ,2019-03-15,16529
MQ,2019-03-16,-3583
MQ,2019-03-17,-1479
MQ,2019-03-18,-4438
MQ,2019-03-19,-5921
MQ,2019-03-20,-1940
MQ,2019-03-21,-733
MQ,2019-03-22,3259
MQ,2019-03-23,-4036
MQ,2019-03-24,-1135
MQ,2019-03-25,2012
MQ,2019-03-26,388
MQ,2019-03-27,-8275
MQ,2019-03-28,-4716
MQ,2019-03-29,-982
MQ,2019-03-30,-462
MQ,2019-03-31,-1602
MQ,2019-04-01,5027
MQ,2019-04-02,-5946
MQ,2019-04-03,-4602
MQ,2019-04-04,6275
MQ,2019-04-05,-973
MQ,2019-04-06,6475
MQ,2019-04-07,16790
MQ,2019-04-08,-1136
MQ,2019-04-09,2163
MQ,2019-04-10,2378
MQ,2019-04-11,183
MQ,2019-04-12,10826
MQ,2019-04-13,11673
MQ,2019-04-14,25099
MQ,2019-04-15,5455
MQ,2019-04-16,-3723
MQ,2019-04-17,-5579
MQ,2019-04-18,4813
MQ,2019-04-19,4705
MQ,2019-04-20,-4140
MQ,2019-04-21,-5927
MQ,2019-04-22,9613
MQ,2019-04-23,-2259
MQ,2019-04-24,1350
MQ,2019-04-25,-745
MQ,2019-04-26,-1190
MQ,2019-04-27,-915
MQ,2019-04-28,-1446
MQ,2019-04-29,6975
MQ,2019-04-30,13655
MQ,2019-05-01,5561
MQ,2019-05-02,24147
MQ,2019-05-03,18298
MQ,2019-05-04,5777
MQ,2019-05-05,6661
MQ,2019-05-06,10141
MQ,2019-05-07,1771
MQ,2019-05-08,21185
MQ,2019-05-09,5687
MQ,2019-05-10,7551
MQ,2019-05-11,9640
MQ,2019-05-12,800
MQ,2019-05-13,4439
MQ,2019-05-14,-4964
MQ,2019-05-15,-5553
MQ,2019-05-16,12764
MQ,2019-05-17,-1900
MQ,2019-05-18,25293
MQ,2019-05-19,25646
MQ,2019-05-20,7772
MQ,2019-05-21,14613
MQ,2019-05-22,-2223
MQ,2019-05-23,15616
MQ,2019-05-24,18011
MQ,2019-05-25,-5674
MQ,2019-05-26,-3262
MQ,2019-05-27,11696
MQ,2019-05-28,16763
MQ,2019-05-29,17863
MQ,2019-05-30,6647
MQ,2019-05-31,1326
MQ,2019-06-01,16755
MQ,2019-06-02,7244
MQ,2019-06-03,6254
MQ,2019-06-04,2034
MQ,2019-06-05,12780
MQ,2019-06-06,6990
MQ,2019-06-07,-25
MQ,2019-06-08,975
MQ,2019-06-09,15702
MQ,2019-06-10,18748
MQ,2019-06-11,11191
MQ,2019-06-12,11867
MQ,2019-06-13,14478
MQ,2019-06-14,-586
MQ,2019-06-15,15026
MQ,2019-06-16,37773
MQ,2019-06-17,19599
MQ,2019-06-18,9663
MQ,2019-06-19,18632
MQ,2019-06-20,14320
MQ,2019-06-21,5043
MQ,2019-06-22,9022
MQ,2019-06-23,25215
MQ,2019-06-24,23521
MQ,2019-06-25,12894
MQ,2019-06-26,6721
MQ,2019-06-27,12990
MQ,2019-06-28,22148
MQ,2019-06-29,11625
MQ,2019-06-30,18389
MQ,2019-07-01,12106
MQ,2019-07-02,9084
MQ,2019-07-03,8579
MQ,2019-07-04,-2137
MQ,2019-07-05,10889
MQ,2019-07-06,11836
MQ,2019-07-07,17900
MQ,2019-07-08,11839
MQ,2019-07-09,4917
MQ,2019-07-10,5563
MQ,2019-07-11,12985
MQ,2019-07-12,2493
MQ,2019-07-13,-1405
MQ,2019-07-14,12012
MQ,2019-07-15,11750
MQ,2019-07-16,8410
MQ,2019-07-17,16624
MQ,2019-07-18,41506
MQ,2019-07-19,4075
MQ,2019-07-20,8173
MQ,2019-07-21,32639
MQ,2019-07-22,5338
MQ,2019-07-23,2652
MQ,2019-07-24,-3193
MQ,2019-07-25,-3648
MQ,2019-07-26,-1772
MQ,2019-07-27,-3023
MQ,2019-07-28,-2758
MQ,2019-07-29,25134
MQ,2019-07-30,3308
MQ,2019-07-31,2124
MQ,2019-08-01,5348
MQ,2019-08-02,6847
MQ,2019-08-03,2985
MQ,2019-08-04,6812
MQ,2019-08-05,-275
MQ,2019-08-06,4373
MQ,2019-08-07,9723
MQ,2019-08-08,10286
MQ,2019-08-09,8328
MQ,2019-08-10,-807
MQ,2019-08-11,7807
MQ,2019-08-12,5386
MQ,2019-08-13,6661
MQ,2019-08-14,10786
MQ,2019-08-15,2849
MQ,2019-08-16,5691
MQ,2019-08-17,11766
MQ,2019-08-18,28867
MQ,2019-08-19,6451
MQ,2019-08-20,15740
MQ,2019-08-21,11501
MQ,2019-08-22,2905
MQ,2019-08-23,8981
MQ,2019-08-24,-4014
MQ,2019-08-25,-4616
MQ,2019-08-26,16098
MQ,2019-08-27,12525
MQ,2019-08-28,-3557
MQ,2019-08-29,-3041
MQ,2019-08-30,6057
MQ,2019-08-31,-3968
MQ,2019-09-01,-3244
MQ,2019-09-02,-3060
MQ,2019-09-03,14535
MQ,2019-09-04,-2470
MQ,2019-09-05,-5433
MQ,2019-09-06,-3546
MQ,2019-09-07,-6288
MQ,2019-09-08,-904
MQ,2019-09-09,6277
MQ,2019-09-10,-1985
MQ,2019-09-11,2063
MQ,2019-09-12,21117
MQ,2019-09-13,18631
MQ,2019-09-14,-4851
MQ,2019-09-15,5860
MQ,2019-09-16,761
MQ,2019-09-17,-200
MQ,2019-09-18,-128
MQ,2019-09-19,2229
MQ,2019-09-20,13120
MQ,2019-09-21,1469
MQ,2019-09-22,9882
MQ,2019-09-23,4383
MQ,2019-09-24,-518
MQ,2019-09-25,-3709
MQ,2019-09-26,-89
MQ,2019-09-27,13414
MQ,2019-09-28,2006
MQ,2019-09-29,14738
MQ,2019-09-30,7410
MQ,2019-10-01,-2435
MQ,2019-10-02,4157
MQ,2019-10-03,923
MQ,2019-10-04,1643
MQ,2019-10-05,-4031
MQ,2019-10-06,5695
MQ,2019-10-07,-867
MQ,2019-10-08,-4237
MQ,2019-10-09,-1083
MQ,2019-10-10,7890
MQ,2019-10-11,20086
MQ,2019-10-12,-261
MQ,2019-10-13,-3110
MQ,2019-10-14,-4010
MQ,2019-10-15,-1083
MQ,2019-10-16,941
MQ,2019-10-17,-550
MQ,2019-10-18,-3138
MQ,2019-10-19,-5286
MQ,2019-10-20,7629
MQ,2019-10-21,19795
MQ,2019-10-22,-215
MQ,2019-10-23,-4626
MQ,2019-10-24,12758
MQ,2019-10-25,14079
MQ,2019-10-26,-42
MQ,2019-10-27,-1000
MQ,2019-10-28,4679
MQ,2019-10-29,8915
MQ,2019-10-30,24655
MQ,2019-10-31,26073
MQ,2019-11-01,4960
MQ,2019-11-02,-2258
MQ,2019-11-03,-2286
MQ,2019-11-04,-5198
MQ,2019-11-05,-2673
MQ,2019-11-06,-2495
MQ,2019-11-07,2000
MQ,2019-11-08,1686
MQ,2019-11-09,-3074
MQ,2019-11-10,-5591
MQ,2019-11-11,16412
MQ,2019-11-12,15720
MQ,2019-11-13,2079
MQ,2019-11-14,2245
MQ,2019-11-15,-2125
MQ,2019-11-16,-4803
MQ,2019-11-17,-4517
MQ,2019-11-18,-454
MQ,2019-11-19,-5739
MQ,2019-11-20,-4524
MQ,2019-11-21,1157
MQ,2019-11-22,2132
MQ,2019-11-23,-3864
MQ,2019-11-24,-7286
MQ,2019-11-25,-6148
MQ,2019-11-26,3064
MQ,2019-11-27,10746
MQ,2019-11-28,637
MQ,2019-11-29,218
MQ,2019-11-30,14130
MQ,2019-12-01,22995
MQ,2019-12-02,19028
MQ,2019-12-03,3565
MQ,2019-12-04,-4488
MQ,2019-12-05,-2445
MQ,2019-12-06,-5
MQ,2019-12-07,-6127
MQ,2019-12-08,-4725
MQ,2019-12-09,8240
MQ,2019-12-10,923
MQ,2019-12-11,10999
MQ,2019-12-12,-774
MQ,2019-12-13,415
MQ,2019-12-14,4941
MQ,2019-12-15,1515
MQ,2019-12-16,16022
MQ,2019-12-17,9313
MQ,2019-12-18,4169
MQ,2019-12-19,1179
MQ,2019-12-20,-4125
MQ,2019-12-21,-2792
MQ,2019-12-22,8795
MQ,2019-12-23,32181
